Year;Rank;Country;Documents;Citable.documents;Citations;Self.Citations;Citations.per.Document;H.index
1997;42;Bulgaria;2203;2189;24445;3922;11,1;167
1997;43;Saudi Arabia;1994;1945;21930;2833;11;164
1997;44;Chile;1941;1930;37109;6217;19,12;233
1997;45;Croatia;1615;1595;15579;3736;9,65;177
1997;46;Slovenia;1545;1534;21865;4287;14,15;189
1997;47;Belarus;1456;1454;9752;2081;6,7;122
1997;48;Thailand;1403;1396;26548;4263;18,92;213
1997;49;Venezuela;1185;1179;16104;2509;13,59;155
1997;50;Malaysia;1096;1078;13042;2448;11,9;165
1997;51;Iran;1057;1051;12663;4540;11,98;180
1997;52;Nigeria;1051;1040;10617;2587;10,1;115
1997;53;Pakistan;991;975;9304;2482;9,39;148
1997;54;Morocco;918;911;9834;1809;10,71;117
1997;55;Cuba;892;889;5901;1658;6,62;115
1997;56;Colombia;653;646;11504;1714;17,62;169
1997;57;Kenya;649;636;18438;2185;28,41;165
1997;58;Tunisia;610;602;8662;1331;14,2;109
1997;59;Estonia;589;586;12501;2200;21,22;162
1997;60;Kuwait;585;580;7476;1033;12,78;100
1997;61;Indonesia;551;549;9541;914;17,32;140
1997;62;Lithuania;546;544;6474;1359;11,86;133
1997;63;Bangladesh;527;519;5891;1057;11,18;124
1997;64;Jordan;508;504;5920;788;11,65;102
1997;65;Latvia;492;491;5251;890;10,67;104
1997;66;Philippines;486;486;13941;1320;28,69;147
1997;67;Puerto Rico;472;469;11753;602;24,9;156
1997;68;Uzbekistan;442;442;1551;293;3,51;64
1997;69;Algeria;389;389;3980;635;10,23;97
1997;70;United Arab Emirates;388;384;5284;442;13,62;112
1997;71;Zimbabwe;352;344;4812;511;13,67;90
1997;72;Armenia;334;333;3910;830;11,71;126
1997;73;Viet Nam;332;328;4200;672;12,65;133
1997;74;Iceland;329;323;12632;1162;38,4;198
1997;75;Uruguay;328;326;7593;929;23,15;124
1997;76;Lebanon;288;273;5752;441;19,97;122
1997;77;Georgia;286;284;2847;507;9,95;101
1997;78;Costa Rica;277;276;6002;687;21,67;127
1997;79;Tanzania;258;253;7121;823;27,6;113
1997;80;Ethiopia;256;252;4141;779;16,18;88
1997;81;Azerbaijan;233;233;762;180;3,27;58
1997;82;Moldova;218;218;1492;304;6,84;74
1997;83;Cameroon;216;208;3687;720;17,07;85
1997;84;Peru;214;212;3870;459;18,08;140
1997;85;Macedonia;209;206;2297;228;10,99;74
1997;86;Ghana;208;204;2841;325;13,66;92
1997;87;Sri Lanka;207;206;3324;281;16,06;107
1997;88;Kazakhstan;192;191;943;157;4,91;64
1997;89;Senegal;183;182;3726;522;20,36;89
1997;90;Cyprus;182;182;3142;241;17,26;113
1997;91;Côte d'Ivoire;179;177;2331;233;13,02;82
1997;92;Oman;174;168;1842;170;10,59;83
1997;93;Ecuador;163;158;2960;292;18,16;100
1997;94;Uganda;145;141;3749;584;25,86;118
1997;95;Jamaica;135;134;2723;335;20,17;71
1997;96;Serbia;131;130;397;50;3,03;100
1997;97;Syrian Arab Republic;127;124;1724;264;13,57;74
1997;98;Nepal;125;117;1911;217;15,29;87
1997;99;Zambia;116;111;2169;225;18,7;83
1997;100;Sudan;114;113;1362;188;11,95;65
1997;101;Papua New Guinea;109;108;1935;121;17,75;66
1997;102;Iraq;102;102;791;89;7,75;51
1997;103;Malawi;98;96;1547;186;15,79;97
1997;104;Trinidad and Tobago;98;93;1066;118;10,88;72
1997;105;Botswana;96;96;1651;185;17,2;71
1997;106;Luxembourg;95;92;1858;73;19,56;105
1997;107;Bolivia;94;92;1861;198;19,8;78
1997;108;Burkina Faso;93;90;1599;194;17,19;77
1997;109;Benin;82;78;1331;253;16,23;59
1997;110;Bahrain;82;80;615;72;7,5;48
1997;111;Panama;81;81;4406;253;54,4;128
1997;112;Niger;78;76;1838;197;23,56;54
1997;113;Gambia;70;65;2666;268;38,09;90
1997;114;Libyan Arab Jamahiriya;69;68;670;16;9,71;45
1997;115;Madagascar;68;66;1517;194;22,31;68
1997;116;Malta;62;61;1456;79;23,48;75
1997;117;Qatar;62;61;432;15;6,97;70
1997;118;Guatemala;59;57;971;47;16,46;63
1997;119;Mali;55;55;1779;103;32,35;68
1997;120;New Caledonia;55;55;1670;221;30,36;66
1997;121;Gabon;54;53;1643;175;30,43;73
1997;122;Albania;51;51;356;24;6,98;43
1997;123;Guadeloupe;50;50;836;122;16,72;49
1997;124;Mongolia;48;48;1241;162;25,85;65
1997;125;Namibia;48;47;640;63;13,33;67
1997;126;Yemen;47;46;440;81;9,36;46
1997;127;Tajikistan;44;44;142;13;3,23;28
1997;128;Congo;42;42;582;34;13,86;63
1997;129;French Polynesia;42;42;1035;99;24,64;54
1997;130;Bosnia and Herzegovina;41;41;613;66;14,95;55
1997;131;Barbados;40;40;1089;59;27,23;60
1997;132;Brunei Darussalam;40;39;536;14;13,4;49
1997;133;Martinique;40;40;797;14;19,93;36
1997;134;Nicaragua;39;39;723;61;18,54;56
1997;135;Fiji;38;38;432;32;11,37;52
1997;136;Mozambique;37;36;528;58;14,27;66
1997;137;Palestine ;36;36;544;66;15,11;53
1997;138;Togo;35;34;545;42;15,57;37
1997;139;Guam;33;33;740;47;22,42;52
1997;140;Monaco;33;32;738;41;22,36;69
1997;141;Burundi;30;29;426;24;14,2;28
1997;142;Liechtenstein;30;30;543;42;18,1;50
1997;143;Paraguay;30;30;459;9;15,3;54
1997;144;Honduras;29;28;615;23;21,21;48
1997;145;Dominican Republic;27;27;355;17;13,15;47
1997;146;Kyrgyzstan;27;27;133;38;4,93;40
1997;147;Mauritius;27;27;173;52;6,41;50
1997;148;Sierra Leone;25;25;412;10;16,48;26
1997;149;Central African Republic;24;23;494;23;20,58;39
1997;150;North Korea;24;24;392;2;16,33;75
1997;151;El Salvador;24;24;252;18;10,5;40
1997;152;Guyana;21;21;217;13;10,33;30
1997;153;Rwanda;21;19;336;23;16;48
1997;154;French Guiana;18;18;429;32;23,83;51
1997;155;Netherlands Antilles;17;16;304;10;17,88;42
1997;156;Myanmar;17;16;318;14;18,71;46
1997;157;Swaziland;17;17;249;28;14,65;41
1997;158;Solomon Islands;16;14;290;22;18,13;31
1997;159;Guinea-Bissau;14;12;452;86;32,29;47
1997;160;Cambodia;13;12;61;14;4,69;65
1997;161;Angola;12;12;107;5;8,92;31
1997;162;Mauritania;12;11;189;10;15,75;30
1997;163;Democratic Republic Congo;11;11;148;4;13,45;38
1997;164;Turkmenistan;11;11;56;5;5,09;19
1997;165;Bermuda;10;10;212;34;21,2;69
1997;166;Laos;10;10;222;46;22,2;54
1997;167;Belize;9;9;131;3;14,56;32
1997;168;Djibouti;9;6;36;1;4;16
1997;169;Lesotho;9;9;59;1;6,56;26
1997;170;Guinea;8;8;210;5;26,25;41
1997;171;Haïti;8;8;197;8;24,63;43
1997;172;Chad;8;7;152;9;19;32
1997;173;Virgin Islands (U.S.);8;8;92;2;11,5;27
1997;174;American Samoa;7;7;96;5;13,71;20
1997;175;Bahamas;7;6;174;9;24,86;32
1997;176;Faroe Islands;7;7;171;11;24,43;45
1997;177;Marshall Islands;7;7;183;9;26,14;16
1997;178;Reunion;7;6;158;3;22,57;34
1997;179;Samoa;7;7;78;3;11,14;25
1997;180;Equatorial Guinea;6;6;49;6;8,17;18
1997;181;Grenada;6;6;44;1;7,33;29
1997;182;Somalia;6;6;55;0;9,17;14
1997;183;Suriname;6;6;195;9;32,5;27
1997;184;Vanuatu;6;6;56;3;9,33;26
1997;185;Bhutan;5;5;149;4;29,8;23
1997;186;Greenland;5;5;266;21;53,2;45
1997;187;Northern Mariana Islands;5;5;26;2;5,2;13
1997;188;Seychelles;5;5;47;3;9,4;41
1997;189;Cayman Islands;4;4;59;0;14,75;20
1997;190;Eritrea;4;4;29;1;7,25;32
1997;191;Tonga;4;4;19;0;4,75;18
1997;192;Aruba;3;3;73;0;24,33;11
1997;193;Antigua and Barbuda;3;3;27;0;9;11
1997;194;Falkland Islands (Malvinas);3;3;61;1;20,33;31
1997;195;Saint Lucia;3;3;96;1;32;16
1997;196;Macao;3;3;54;2;18;47
1997;197;Palau;3;3;68;0;22,67;24
1997;198;Andorra;2;2;12;0;6;20
1997;199;Comoros;2;2;11;2;5,5;12
1997;200;Dominica;2;2;23;4;11,5;21
1997;201;Saint Kitts and Nevis;2;2;32;3;16;20
1997;202;Montserrat;2;2;107;2;53,5;26
1997;203;San Marino;2;2;14;0;7;21
1997;204;Saint Vincent and The Grenadines;2;2;105;0;52,5;11
1997;205;Virgin Islands (British);2;2;100;0;50;19
1997;206;Afghanistan;1;0;0;0;0;29
1997;207;Cocos (Keeling) Islands;1;1;1;0;1;4
1997;208;Cook Islands;1;1;7;0;7;13
1997;209;Cape Verde;1;1;3;0;3;14
1997;210;Federated States of Micronesia;1;1;3;0;3;22
1997;211;British Indian Ocean Territory;1;1;100;0;100;7
1997;212;Maldives;1;1;0;0;0;20
1997;213;Niue;1;0;0;0;0;2
1997;214;Nauru;1;1;0;0;0;6
1997;215;Turks and Caicos Islands;1;1;10;0;10;11
1998;1;United States;326585;316482;11828181;5542578;36,22;1648
1998;2;Japan;90045;88984;1817023;512436;20,18;745
1998;3;United Kingdom;88615;83720;2708755;606873;30,57;1015
1998;4;Germany;81206;79642;2125234;519544;26,17;887
1998;5;France;58876;57437;1549662;328044;26,32;811
1998;6;Canada;40006;39008;1290887;226494;32,27;794
1998;7;Italy;38906;37876;976128;206264;25,09;713
1998;8;China;38454;38377;307602;133998;8;495
1998;9;Russian Federation;32683;32609;278342;76893;8,52;390
1998;10;Spain;26839;25816;592580;138928;22,08;591
1998;11;Australia;25079;24244;735381;141519;29,32;644
1998;12;Netherlands;23119;22599;805879;120234;34,86;694
1998;13;India;22024;21571;269124;90702;12,22;383
1998;14;Sweden;18109;17329;593694;89051;32,78;614
1998;15;Switzerland;16404;16073;625598;74636;38,14;686
1998;16;South Korea;13487;13406;218509;43117;16,2;424
1998;17;Belgium;12463;12160;348746;45445;27,98;547
1998;18;Poland;12079;11996;162355;41607;13,44;371
1998;19;Taiwan;11852;11761;188497;38991;15,9;331
1998;20;Brazil;11703;11555;200274;59831;17,11;379
1998;21;Israel;10475;10255;325204;42503;31,05;496
1998;22;Denmark;9133;8985;321757;41633;35,23;518
1998;23;Finland;8295;8175;268365;39610;32,35;443
1998;24;Austria;8086;7895;213328;27305;26,38;449
1998;25;Turkey;6543;6258;84068;22535;12,85;266
1998;26;Norway;6381;6277;185850;28349;29,13;402
1998;27;Ukraine;6129;6119;34878;9002;5,69;174
1998;28;Hong Kong;5668;5548;121881;16987;21,5;359
1998;29;Greece;5561;5441;113834;18594;20,47;326
1998;30;Mexico;5555;5486;95695;20434;17,23;289
1998;31;Czech Republic;5339;5305;76945;16938;14,41;294
1998;32;Hungary;5269;5202;91867;15649;17,44;301
1998;33;New Zealand;5250;5118;146632;20810;27,93;351
1998;34;Argentina;4676;4619;90880;19993;19,44;273
1998;35;South Africa;4582;4391;83270;15145;18,17;292
1998;36;Singapore;3751;3704;75724;8317;20,19;349
1998;37;Portugal;3402;3338;64194;11632;18,87;297
1998;38;Ireland;3019;2934;83339;7678;27,6;332
1998;39;Egypt;2792;2777;34412;6571;12,33;165
1998;40;Slovakia;2455;2434;26358;5686;10,74;180
1998;41;Romania;2231;2211;22152;4368;9,93;167
1998;42;Bulgaria;2121;2104;26775;4319;12,62;167
1998;43;Saudi Arabia;1928;1873;22762;2775;11,81;164
1998;44;Chile;1864;1841;47365;7088;25,41;233
1998;45;Croatia;1761;1732;19999;4265;11,36;177
1998;46;Thailand;1579;1568;28488;4523;18,04;213
1998;47;Slovenia;1476;1460;23229;4506;15,74;189
1998;48;Belarus;1377;1373;9630;1928;6,99;122
1998;49;Iran;1160;1142;18303;5848;15,78;180
1998;50;Pakistan;1133;1124;11046;2698;9,75;148
1998;51;Venezuela;1129;1113;19341;2437;17,13;155
1998;52;Cuba;1104;1085;15011;2490;13,6;115
1998;53;Malaysia;1087;1056;15556;2448;14,31;165
1998;54;Morocco;1076;1065;13708;1991;12,74;117
1998;55;Nigeria;1033;1020;10869;2378;10,52;115
1998;56;Kuwait;653;646;7599;1139;11,64;100
1998;57;Tunisia;650;636;9339;1361;14,37;109
1998;58;Estonia;627;623;14608;2251;23,3;162
1998;59;Colombia;618;609;11460;1587;18,54;169
1998;60;Kenya;598;582;12765;2064;21,35;165
1998;61;Jordan;567;563;6717;908;11,85;102
1998;62;Lithuania;542;542;8202;1378;15,13;133
1998;63;Bangladesh;515;508;6230;1060;12,1;124
1998;64;Indonesia;513;506;9355;728;18,24;140
1998;65;Puerto Rico;488;479;12140;786;24,88;156
1998;66;Philippines;460;455;11992;1133;26,07;147
1998;67;Algeria;424;420;5277;799;12,45;97
1998;68;Latvia;416;412;6418;858;15,43;104
1998;69;Uzbekistan;388;387;2243;297;5,78;64
1998;70;United Arab Emirates;369;363;4537;465;12,3;112
1998;71;Iceland;360;358;14485;1179;40,24;198
1998;72;Armenia;339;337;3490;612;10,29;126
1998;73;Uruguay;327;319;7917;1078;24,21;124
1998;74;Zimbabwe;316;310;6069;445;19,21;90
1998;75;Viet Nam;299;297;5145;846;17,21;133
1998;76;Lebanon;277;260;4559;349;16,46;122
1998;77;Georgia;271;271;2530;425;9,34;101
1998;78;Costa Rica;255;254;4909;753;19,25;127
1998;79;Ethiopia;251;246;4075;827;16,24;88
1998;80;Sri Lanka;239;235;3793;378;15,87;107
1998;81;Tanzania;230;224;4535;730;19,72;113
1998;82;Kazakhstan;227;227;1225;207;5,4;64
1998;83;Moldova;219;218;1573;271;7,18;74
1998;84;Senegal;216;210;3167;502;14,66;89
1998;85;Cameroon;212;210;3863;657;18,22;85
1998;86;Cyprus;206;204;5122;527;24,86;113
1998;87;Azerbaijan;204;204;1066;249;5,23;58
1998;88;Oman;202;194;2510;269;12,43;83
1998;89;Ghana;193;191;3262;337;16,9;92
1998;90;Côte d'Ivoire;184;178;2844;321;15,46;82
1998;91;Peru;182;178;4996;448;27,45;140
1998;92;Uganda;177;171;3770;659;21,3;118
1998;93;Ecuador;152;151;2899;260;19,07;100
1998;94;Nepal;148;143;2449;268;16,55;87
1998;95;Macedonia;146;142;1545;209;10,58;74
1998;96;Sudan;145;144;2605;319;17,97;65
1998;97;Jamaica;144;140;2282;223;15,85;71
1998;98;Trinidad and Tobago;131;127;2785;171;21,26;72
1998;99;Syrian Arab Republic;126;126;2151;277;17,07;74
1998;100;Burkina Faso;115;115;1707;284;14,84;77
1998;101;Bahrain;107;100;579;61;5,41;48
1998;102;Botswana;106;106;1306;262;12,32;71
1998;103;Papua New Guinea;105;104;1516;165;14,44;66
1998;104;Luxembourg;102;99;1828;147;17,92;105
1998;105;Zambia;102;99;2091;193;20,5;83
1998;106;Bolivia;100;97;2291;256;22,91;78
1998;107;Panama;85;85;5413;407;63,68;128
1998;108;Libyan Arab Jamahiriya;83;81;840;24;10,12;45
1998;109;Iraq;80;80;530;58;6,63;51
1998;110;Malawi;80;79;2281;297;28,51;97
1998;111;Mali;77;76;1249;149;16,22;68
1998;112;Namibia;76;73;1550;197;20,39;67
1998;113;Benin;75;73;992;172;13,23;59
1998;114;Madagascar;75;75;1626;182;21,68;68
