"id","neighbourhood","latitude","longitude","room_type","price"
8736735,"Batignolles-Monceau",48.8843799471535,2.31750739535929,"Entire home/apt",45
209025,"Batignolles-Monceau",48.8861562828722,2.32222507157425,"Entire home/apt",185
754732,"Batignolles-Monceau",48.8861362215514,2.31315666392318,"Entire home/apt",90
4162876,"Batignolles-Monceau",48.8815620413507,2.28596474044431,"Entire home/apt",118
9003180,"Batignolles-Monceau",48.8841766074486,2.31586979671519,"Entire home/apt",60
8481394,"Batignolles-Monceau",48.8850710308601,2.31415850333799,"Entire home/apt",60
1391645,"Batignolles-Monceau",48.891094592686,2.32224572623953,"Entire home/apt",72
9705450,"Batignolles-Monceau",48.8817694981443,2.31502807913935,"Entire home/apt",39
10055281,"Batignolles-Monceau",48.8866859019231,2.3246283837182,"Entire home/apt",59
4669008,"Batignolles-Monceau",48.886879205063,2.32157920570968,"Entire home/apt",65
4813270,"Batignolles-Monceau",48.8921147754314,2.32333743492327,"Entire home/apt",90
4945244,"Batignolles-Monceau",48.8902938150488,2.32094448028863,"Entire home/apt",40
6519576,"Batignolles-Monceau",48.8846567633925,2.32003369473928,"Entire home/apt",49
1653652,"Batignolles-Monceau",48.8852256312226,2.32173268259553,"Entire home/apt",130
4273088,"Batignolles-Monceau",48.8867937577435,2.3195746598157,"Entire home/apt",80
148243,"Batignolles-Monceau",48.8763660880379,2.29308900071242,"Entire home/apt",115
9934231,"Batignolles-Monceau",48.8816904035432,2.30557350290121,"Entire home/apt",80
9607419,"Batignolles-Monceau",48.8924227760909,2.32071587782849,"Entire home/apt",100
9148300,"Batignolles-Monceau",48.8790311923074,2.28732527969702,"Entire home/apt",153
8230797,"Batignolles-Monceau",48.8831841809723,2.31891912625014,"Entire home/apt",110
7100184,"Batignolles-Monceau",48.8937596088909,2.32709905067833,"Entire home/apt",70
3006096,"Batignolles-Monceau",48.8870854638853,2.31625664016691,"Entire home/apt",45
7464442,"Batignolles-Monceau",48.8865978698977,2.31105094373388,"Entire home/apt",60
1427825,"Batignolles-Monceau",48.889749718117,2.32346338836964,"Entire home/apt",55
10354668,"Batignolles-Monceau",48.8797552948616,2.29998223492138,"Entire home/apt",49
6029273,"Batignolles-Monceau",48.8860999041405,2.3110312941618,"Entire home/apt",100
6684619,"Batignolles-Monceau",48.8787493825787,2.29171239089876,"Entire home/apt",105
4453699,"Batignolles-Monceau",48.8861932056641,2.30830922795735,"Entire home/apt",135
2490249,"Batignolles-Monceau",48.888526818494,2.31962597884522,"Entire home/apt",70
2604924,"Batignolles-Monceau",48.892623751414,2.32087072965724,"Entire home/apt",80
8765306,"Batignolles-Monceau",48.8907079895466,2.32284165940811,"Entire home/apt",70
3538492,"Batignolles-Monceau",48.8917695566599,2.32115810314779,"Entire home/apt",64
4849159,"Batignolles-Monceau",48.8821087090965,2.31286879780115,"Entire home/apt",139
1294252,"Batignolles-Monceau",48.8849013447662,2.32305020772227,"Entire home/apt",62
5357062,"Batignolles-Monceau",48.8902415504667,2.30336440885288,"Private room",72
4455929,"Batignolles-Monceau",48.8775640069222,2.29465430721825,"Entire home/apt",90
6553078,"Batignolles-Monceau",48.8880526407231,2.31933251627958,"Entire home/apt",70
8519108,"Batignolles-Monceau",48.8804879733601,2.29308167986243,"Entire home/apt",130
8363930,"Batignolles-Monceau",48.8868112926312,2.32379987757724,"Entire home/apt",90
10222512,"Batignolles-Monceau",48.8925245591747,2.32257101889883,"Entire home/apt",50
3046303,"Batignolles-Monceau",48.8834795736047,2.32066056786908,"Entire home/apt",80
8243695,"Batignolles-Monceau",48.8798296765716,2.29343648383831,"Entire home/apt",50
5634947,"Batignolles-Monceau",48.8837727051954,2.32421018036253,"Entire home/apt",58
7060339,"Batignolles-Monceau",48.8941922451046,2.32685861629321,"Private room",40
1702741,"Batignolles-Monceau",48.8808640606356,2.30132302742099,"Entire home/apt",117
8780608,"Batignolles-Monceau",48.8959465049129,2.3245141817686,"Private room",50
3276586,"Batignolles-Monceau",48.8852421147165,2.31033917982637,"Entire home/apt",95
5357397,"Batignolles-Monceau",48.8893576544379,2.32013786040021,"Entire home/apt",67
10026773,"Batignolles-Monceau",48.8833069625149,2.32567109442979,"Entire home/apt",90
8109812,"Batignolles-Monceau",48.8828368834892,2.2869695767229,"Entire home/apt",62
8363982,"Batignolles-Monceau",48.8926684746117,2.32640654367412,"Entire home/apt",50
5504669,"Batignolles-Monceau",48.8863642487721,2.31443255384609,"Entire home/apt",79
6815363,"Batignolles-Monceau",48.8774909744114,2.29444839396653,"Private room",45
6012707,"Batignolles-Monceau",48.8866066982493,2.32049710250616,"Entire home/apt",125
7862977,"Batignolles-Monceau",48.8909136036058,2.30545298735622,"Private room",41
8518336,"Batignolles-Monceau",48.8804875735528,2.29654031410073,"Entire home/apt",117
3521177,"Batignolles-Monceau",48.8950128378582,2.32391484689638,"Entire home/apt",55
1653341,"Batignolles-Monceau",48.8919356080059,2.32674608373509,"Entire home/apt",65
4438571,"Batignolles-Monceau",48.8963429208149,2.32148270590623,"Entire home/apt",150
6289915,"Batignolles-Monceau",48.8922371363095,2.32460242477811,"Entire home/apt",42
10337664,"Batignolles-Monceau",48.8864889821255,2.32027738655771,"Entire home/apt",60
8387943,"Batignolles-Monceau",48.8846228878817,2.32366808381788,"Entire home/apt",100
8519006,"Batignolles-Monceau",48.8774690284281,2.29240709830732,"Entire home/apt",80
6798675,"Batignolles-Monceau",48.8784536494086,2.29482978052553,"Private room",40
3009073,"Batignolles-Monceau",48.8931569901689,2.32208855603339,"Entire home/apt",59
1949572,"Batignolles-Monceau",48.8900557216716,2.32295835251966,"Entire home/apt",60
4717808,"Batignolles-Monceau",48.8803281119571,2.29337828469908,"Entire home/apt",70
3754535,"Batignolles-Monceau",48.8951711555741,2.32426171803986,"Entire home/apt",56
6968529,"Batignolles-Monceau",48.8821637577619,2.31850697943195,"Entire home/apt",85
7912666,"Batignolles-Monceau",48.8782764785683,2.28514860398366,"Entire home/apt",110
5373054,"Batignolles-Monceau",48.8897531920549,2.30474319431075,"Entire home/apt",60
6683685,"Batignolles-Monceau",48.875907327314,2.29247331203133,"Entire home/apt",200
4963364,"Batignolles-Monceau",48.8862847842467,2.30909138734859,"Entire home/apt",65
4455438,"Batignolles-Monceau",48.8858498595574,2.29296513409748,"Private room",80
5880805,"Batignolles-Monceau",48.8804574981792,2.29554296026317,"Entire home/apt",90
5503969,"Batignolles-Monceau",48.8790004114469,2.29058206774387,"Entire home/apt",180
506135,"Batignolles-Monceau",48.8882411943485,2.32407268315867,"Entire home/apt",50
9418990,"Batignolles-Monceau",48.8855823340443,2.31855038484018,"Entire home/apt",70
6682848,"Batignolles-Monceau",48.8890391808468,2.30626886490592,"Entire home/apt",52
7452809,"Batignolles-Monceau",48.8887382004498,2.32336482816877,"Private room",45
5896199,"Batignolles-Monceau",48.8790246072184,2.30158708545998,"Entire home/apt",55
194551,"Batignolles-Monceau",48.8914247790181,2.32166832867766,"Entire home/apt",95
4847486,"Batignolles-Monceau",48.882679011468,2.29710262228673,"Entire home/apt",55
7993787,"Batignolles-Monceau",48.8937518744562,2.32122711883056,"Entire home/apt",80
2226022,"Batignolles-Monceau",48.8756803649091,2.29388625326623,"Entire home/apt",230
9418577,"Batignolles-Monceau",48.8816748876828,2.31298427068245,"Entire home/apt",70
7599909,"Batignolles-Monceau",48.8797998331968,2.30233150392215,"Entire home/apt",89
10352391,"Batignolles-Monceau",48.8812963693159,2.30026116284894,"Entire home/apt",55
7206635,"Batignolles-Monceau",48.8949642502104,2.32354119733658,"Entire home/apt",80
6944464,"Batignolles-Monceau",48.8832484581406,2.29386372517313,"Entire home/apt",99
4565277,"Batignolles-Monceau",48.8844827898415,2.32407436656588,"Entire home/apt",55
3389130,"Batignolles-Monceau",48.8831431145364,2.28522439552579,"Entire home/apt",100
7452323,"Batignolles-Monceau",48.8911777452799,2.3265564840177,"Entire home/apt",85
8779428,"Batignolles-Monceau",48.8888591398196,2.32431487934142,"Entire home/apt",36
4584742,"Batignolles-Monceau",48.8835547382903,2.31287865782712,"Entire home/apt",90
7402698,"Batignolles-Monceau",48.8895408038412,2.32290940096164,"Entire home/apt",60
7058516,"Batignolles-Monceau",48.8830104144929,2.32122644681479,"Entire home/apt",40
7451716,"Batignolles-Monceau",48.8814927001661,2.28581058003666,"Entire home/apt",95
504870,"Batignolles-Monceau",48.8916897458341,2.32368244286329,"Entire home/apt",85
2356246,"Batignolles-Monceau",48.8870032834845,2.31916118986076,"Entire home/apt",65
9024545,"Batignolles-Monceau",48.8862139590661,2.29293982257007,"Entire home/apt",60
2733086,"Batignolles-Monceau",48.8922044269061,2.32326961982524,"Entire home/apt",45
2749442,"Batignolles-Monceau",48.8950109204506,2.3274288040822,"Entire home/apt",50
6665144,"Batignolles-Monceau",48.8948790125715,2.32522590325364,"Entire home/apt",140
8500136,"Batignolles-Monceau",48.8791132386617,2.28664448289729,"Entire home/apt",75
7183853,"Batignolles-Monceau",48.885922598934,2.29140674728608,"Entire home/apt",80
7976542,"Batignolles-Monceau",48.8748030981495,2.29475835401498,"Entire home/apt",150
7992905,"Batignolles-Monceau",48.8866440373803,2.29132195606563,"Private room",43
636464,"Batignolles-Monceau",48.8864750096796,2.32139623728713,"Entire home/apt",65
8648260,"Batignolles-Monceau",48.8788928421877,2.286018228172,"Entire home/apt",60
8232541,"Batignolles-Monceau",48.8834160530104,2.31746566078155,"Private room",45
10614238,"Batignolles-Monceau",48.8850381926755,2.29203750223206,"Private room",38
8123853,"Batignolles-Monceau",48.8837892621169,2.32501104358539,"Entire home/apt",65
8779206,"Batignolles-Monceau",48.8959349693075,2.31841124270555,"Entire home/apt",55
7058878,"Batignolles-Monceau",48.8947057189516,2.32576071664078,"Entire home/apt",150
7861580,"Batignolles-Monceau",48.8859258381628,2.3192732845832,"Private room",50
2618714,"Batignolles-Monceau",48.8891020576165,2.32270440800384,"Private room",55
7861573,"Batignolles-Monceau",48.8867519910774,2.31750442767427,"Entire home/apt",300
7861562,"Batignolles-Monceau",48.8848721916939,2.31874871603639,"Private room",40
7714103,"Batignolles-Monceau",48.8777997965405,2.29582395476965,"Entire home/apt",65
7713530,"Batignolles-Monceau",48.8768629671701,2.29411745132164,"Private room",39
10482138,"Batignolles-Monceau",48.8888372393581,2.32551282426249,"Private room",39
5485014,"Batignolles-Monceau",48.8871384962182,2.31922576856514,"Entire home/apt",85
1569194,"Batignolles-Monceau",48.8850396913838,2.29153152543139,"Entire home/apt",96
8254648,"Batignolles-Monceau",48.8848165037791,2.30898713489691,"Entire home/apt",75
2470257,"Batignolles-Monceau",48.883268926497,2.28525418821698,"Entire home/apt",95
1683782,"Batignolles-Monceau",48.8763315397134,2.29566096186226,"Entire home/apt",120
10203457,"Batignolles-Monceau",48.8933829988748,2.32579264130065,"Entire home/apt",50
9545774,"Batignolles-Monceau",48.8859106322406,2.31542748857183,"Entire home/apt",70
2208687,"Batignolles-Monceau",48.8867948626885,2.28616414331914,"Entire home/apt",70
3126320,"Batignolles-Monceau",48.8820967034164,2.31560673699695,"Entire home/apt",200
9285738,"Batignolles-Monceau",48.8914369847417,2.32119805453616,"Entire home/apt",42
9809978,"Batignolles-Monceau",48.884979803224,2.31937814356107,"Entire home/apt",85
9416735,"Batignolles-Monceau",48.8895597012091,2.31754646169733,"Entire home/apt",60
4062553,"Batignolles-Monceau",48.8889029555399,2.31903523703316,"Entire home/apt",56
7974932,"Batignolles-Monceau",48.8856995691087,2.29305088748935,"Entire home/apt",75
4714512,"Batignolles-Monceau",48.8846304662411,2.29603574936106,"Entire home/apt",90
10727422,"Batignolles-Monceau",48.8910399823651,2.31930945392471,"Entire home/apt",55
2338793,"Batignolles-Monceau",48.8860013938,2.32178099979305,"Private room",65
9433064,"Batignolles-Monceau",48.8806903672827,2.29308805223173,"Entire home/apt",400
4435937,"Batignolles-Monceau",48.8816337081101,2.28572843240617,"Entire home/apt",75
2092981,"Batignolles-Monceau",48.8868925875529,2.3103448233213,"Entire home/apt",60
5089267,"Batignolles-Monceau",48.8857189353186,2.30809686176301,"Entire home/apt",90
6139803,"Batignolles-Monceau",48.8818625914275,2.29785553076474,"Entire home/apt",45
9433767,"Batignolles-Monceau",48.884546623426,2.32661185760103,"Entire home/apt",55
6812326,"Batignolles-Monceau",48.879855600005,2.30361122099927,"Entire home/apt",85
9184470,"Batignolles-Monceau",48.8868613643774,2.31054887347198,"Entire home/apt",105
4439488,"Batignolles-Monceau",48.885001638761,2.31210862067113,"Entire home/apt",65
9040494,"Batignolles-Monceau",48.8928916117862,2.32327910598216,"Entire home/apt",65
7336540,"Batignolles-Monceau",48.8861791414256,2.32293633058568,"Entire home/apt",58
2093661,"Batignolles-Monceau",48.8936099568523,2.32575204844364,"Entire home/apt",100
